27.880363813004411, -26.659845869744867
27.880434271668378, -26.659748987726502
27.880163282262345, -26.657778729584113
27.880145228548695, -26.657647469042384
27.880005807715985, -26.656586507905281
27.879934396671395, -26.655923407099095
27.879774572346388, -26.654525794779374
27.87969390908122626.654371465268159
27.879667115153797, -26.654318280071102
27.8792711148399, -26.653532196733611
27.879270577084743, -26.653531132147812
27.8790373161188, -26.653068092256156
27.877693411607286, -26.650234375380851
27.876211656097933, -26.650967179735627
27.875280968537172, -26.651482636699679
27.874207098424854, -26.652298778884767
27.873933790405346, -26.652587975816072
27.872975728249273, -26.653601740965509
27.872969177899009, -26.653608989786761
27.87209125613774, -26.654611805242702
27.871214226544225, -26.655610803645548
27.871062699012143, -26.655784633351338
27.870977707743261, -26.655882132909905
27.870908648610154, -26.655961353853876
27.870188123383016, -26.656787920361392
27.868543069568137, -26.658665695205034
27.867601565814592, -26.65974038925064
27.866985366569782, -26.66043726266086
27.866820089970265, -26.660624181151412
27.866743898431633, -26.660710347782004
27.866312159024663, -26.661194358830294
27.864929823786809, -26.6602689287625
27.861987034689147, -26.658325140194119
27.861859256571336, -26.658332884895263
27.862204247433365, -26.660515376408114
27.862323966750061, -26.661289566768204
27.862491536721521, -26.662306802552354
27.862710941360948, -26.6636490407804
27.862578903555161, -26.663614460000108
27.86239473274448, -26.663561441585131
27.861105536004629, -26.66319310144727
27.859420093053508, -26.66270755889753
